Epoch,Training_Loss,Training_Accuracy,Training_Time,Validation_Loss,Validation_Accuracy,Validation_Time
5,2.4302259703445435,0.36906,601.6371128559113,2.596583631515503,0.3362,8.232744932174683
6,2.265441016731262,0.3991,703.95862865448,2.463851766204834,0.3634,8.215641498565674
7,2.1011896760368347,0.43412,805.9506611824036,2.45088955078125,0.3685,8.200814962387085
8,1.9517299294471742,0.46862,908.525271654129,2.4593813911437987,0.3752,8.226237297058105
9,1.7966942926406861,0.50326,1010.83127617836,2.419712284374237,0.3897,8.219712018966675
10,1.6491090781211852,0.53858,1113.6207947731018,2.4144814658164977,0.3932,8.191038131713867
11,1.4940300923347474,0.57758,1215.8977155685425,2.4141469553947448,0.4002,8.207426071166992
12,1.3447380580711366,0.61472,1318.6517896652222,2.4834119888305666,0.394,8.27353310585022
13,1.2092185706806182,0.64768,1421.5877439975739,2.540958345031738,0.397,8.265045881271362
14,1.0730254954051972,0.68518,1524.210310459137,2.5949753571510317,0.3924,8.200067043304443
15,0.9484174084377289,0.71912,1627.426991224289,2.726353953075409,0.3867,8.184465885162354
16,0.8352843928146362,0.75328,1730.2782995700836,2.812771416950226,0.3923,8.261914730072021
17,0.7413060736322403,0.77712,1833.2347521781921,2.8716621826171873,0.3889,8.246654272079468
18,0.6620867488837242,0.80248,1936.4703767299652,2.93926509847641,0.3941,8.204876184463501
19,0.5950117124533654,0.8193,2039.6302273273468,2.99869250793457,0.3907,8.217777252197266
20,0.5326286196088791,0.83864,2142.515725374222,3.135382020187378,0.3848,8.2087881565094
21,0.48071913149476053,0.85372,2245.7525403499603,3.1918141191482543,0.3875,8.209732055664062
22,0.44419663835763934,0.86372,2348.9566729068756,3.2554259298324584,0.3926,8.221909523010254
23,0.4132628011506796,0.87346,2451.825514316559,3.3813412611961366,0.3862,8.207188844680786
24,0.3862847982335091,0.88024,2554.8807780742645,3.3635590938568116,0.3886,8.252415895462036
25,0.35879361789524555,0.8907,2658.000895500183,3.4389576118469236,0.3845,8.204163551330566
26,2.9854439273405076,0.25432,2761.287736415863,2.95014959526062,0.2655,8.234366655349731
27,2.6904818497467042,0.30686,2864.868462562561,2.56802186126709,0.3382,8.241093158721924
28,2.394529684448242,0.3676,2968.7119204998016,2.340407214546204,0.3787,8.218430995941162
29,2.156503921508789,0.4164,3071.945559978485,2.3164745098114015,0.3849,8.227675676345825
30,1.9680092916488647,0.4556,3175.5860052108765,2.162731173992157,0.4254,8.288575410842896
31,1.7910127919006347,0.49742,3279.178869009018,2.2315540449142457,0.4312,8.225411415100098
32,1.6223928657913207,0.53658,3382.8156847953796,2.1749680786132815,0.4419,8.21882176399231
33,1.4745006136512757,0.57156,3486.1722917556763,2.2297416904449463,0.4391,8.212424039840698
34,1.323866873550415,0.61004,3589.6865220069885,2.198347223567963,0.4579,8.224905014038086
35,1.1846776974582671,0.64414,3692.913108110428,2.270836999797821,0.4501,8.205440521240234
36,1.6488821653270722,0.5267,3796.5924694538116,2.297817901992798,0.4218,8.253702878952026
37,1.5904866737365724,0.54326,3900.4160544872284,2.2936640939712523,0.4267,8.186628818511963
38,1.4389172370338439,0.57928,4004.060944080353,2.177248111343384,0.4531,8.283478498458862
39,1.2891238612747193,0.6181,4107.910952806473,2.2437147017478942,0.4593,8.274861812591553
40,1.1560854387378692,0.65142,4212.026798963547,2.2878909204483033,0.459,8.228896617889404
41,1.0316814746809007,0.6831,4315.817539215088,2.318807700252533,0.456,8.23419713973999
42,0.9178102160215378,0.71656,4419.51774764061,2.460771907043457,0.4493,8.214346170425415
43,0.8154879024267196,0.74418,4523.309147596359,2.528554545021057,0.4544,8.258527278900146
44,0.7256656123673916,0.7709,4627.429885149002,2.6298715379238127,0.4566,8.274612188339233
45,0.658657766520381,0.78944,4731.24751663208,2.7460986734867094,0.4566,8.225638628005981
46,0.5925195894932747,0.80978,4835.0190851688385,2.9244146142005922,0.4482,8.227987051010132
47,0.5452532486438751,0.8232,4938.802494287491,2.885156346988678,0.4544,8.23500680923462
48,0.49206024617314337,0.83858,5042.576145887375,3.0482134339332583,0.4467,8.212507724761963
49,0.45866924277186394,0.85088,5146.3284022808075,3.212459496593475,0.448,8.199155330657959
50,0.4183320768415928,0.86172,5249.686608791351,3.1860430624961853,0.4503,8.211491584777832
51,0.39386461138904094,0.87082,5353.440351963043,3.277779646205902,0.4508,8.24107050895691
52,0.3661984867821634,0.88042,5457.117996931076,3.338736068534851,0.4494,8.213029861450195
53,0.3389942345380783,0.88922,5561.07652258873,3.4660470960617067,0.4468,8.229995489120483
54,0.31731557112574577,0.89496,5664.738416671753,3.5225902170181276,0.4495,8.19770622253418
55,0.3027564124062657,0.89864,5768.432943820953,3.4020350622177125,0.4646,8.205169200897217
56,0.28913248460188506,0.90434,5872.1874458789825,3.521242739582062,0.4556,8.221636056900024
57,0.27325282275438306,0.91044,5975.633562326431,3.603579702806473,0.4559,8.245468139648438
58,0.25645210075125097,0.91566,6079.320278167725,3.7233803486824035,0.4473,8.227280139923096
59,0.2485863773536682,0.9173,6183.06441950798,3.688760749721527,0.4526,8.23327374458313
60,0.23500422275401653,0.92308,6286.852194309235,3.8053158101081848,0.4511,8.235098600387573
61,0.22926271929278969,0.92532,6390.638614654541,3.7176931096076964,0.4481,8.259043455123901
62,0.21487955902319403,0.92836,6494.733895540237,3.7450067986488342,0.4563,8.251583099365234
63,0.20863755732394754,0.93174,6598.857513427734,3.8183445395469664,0.4546,8.24342155456543
64,0.19981883295271546,0.93306,6702.873672008514,3.850363248538971,0.4583,8.221901416778564
65,0.19859194915778935,0.93434,6806.525291442871,3.8960292601585387,0.4471,8.213151693344116
66,0.18233245161850006,0.9403,6910.456707000732,3.87903600025177,0.4547,8.207976341247559
----------------------------------------------------------------------------------------------------------
0,4.280930533065796,0.07178,94.27719163894653,3.7801211700439454,0.1193,8.18772029876709
1,3.588585585861206,0.1482,196.5606188774109,3.386476374435425,0.1838,8.191258192062378
2,3.198879408378601,0.2184,298.73713183403015,3.067489042472839,0.2428,8.173762798309326
3,2.8829923835372924,0.27786,401.29936265945435,2.8424763492584226,0.2867,8.196922302246094
4,2.640819687232971,0.32232,503.88468170166016,2.6694004671096803,0.3184,8.213590860366821
5,2.4556655690383913,0.36102,606.3497786521912,2.5407298080444334,0.3457,8.217948198318481
6,2.281048921203613,0.39428,708.8257710933685,2.4810404485702513,0.3538,8.215425968170166
7,2.1157125618553163,0.42938,811.1125326156616,2.4276973096847536,0.3718,8.394987106323242
8,1.959778028755188,0.46414,913.7688155174255,2.3960376155853274,0.3849,8.192478895187378
9,1.8025221124839783,0.50024,1016.6458420753479,2.410093476486206,0.3881,8.222789287567139
10,1.6400673440742493,0.53784,1119.5669748783112,2.418504162979126,0.394,8.402057886123657
11,1.4918225186347962,0.57502,1222.342604637146,2.451755979156494,0.4003,8.412352800369263
12,1.3387754267978669,0.61802,1325.732447385788,2.510436778831482,0.3919,8.25411057472229
13,1.1936811219215393,0.65506,1429.247768163681,2.5850173134803773,0.3913,8.223129749298096
14,1.0609792139720917,0.69058,1532.930230140686,2.6079129176139833,0.3956,8.22253155708313
15,0.9415961959791184,0.72214,1636.729055404663,2.706930849838257,0.3914,8.241500854492188
16,0.8251679193449021,0.75422,1740.425948381424,2.8189145664215087,0.388,8.259766578674316
17,0.7282787941932678,0.7829,1844.5417656898499,2.8981039344787596,0.3838,8.221716165542603
18,0.6417937415707111,0.80532,1948.6517298221588,2.9899919297218323,0.3894,8.41212797164917
19,0.5706022525262833,0.8266,2052.6076970100403,3.078406919670105,0.3879,8.464134216308594
20,0.5171267408752441,0.84372,2156.975202322006,3.181448871707916,0.3835,8.23237943649292
21,0.4659601889061928,0.85966,2260.9791066646576,3.2064786111831665,0.3917,8.237746477127075
22,0.4287100673043728,0.8689,2364.801286458969,3.2806896914482118,0.3931,8.218879222869873
23,0.39325460597872736,0.88032,2468.591932296753,3.3687037330627443,0.3873,8.2235267162323
24,0.3659396568876505,0.88864,2572.399430990219,3.4119357500076295,0.3857,8.239543437957764
25,0.3376119316804409,0.89652,2676.2112588882446,3.452415044212341,0.3927,8.22645354270935
26,2.982237331376076,0.25308,2780.3393137454987,2.7695329219818117,0.2935,8.20016098022461
27,2.6508518208694456,0.315,2884.432045698166,2.5974334051132204,0.3313,8.403408765792847
28,2.3545439722442625,0.37322,2988.750016450882,2.3769028619766237,0.3729,8.217772245407104
29,2.123587654056549,0.42572,3092.899924516678,2.242606399822235,0.4113,8.21394681930542
30,1.929279485912323,0.46674,3196.8468601703644,2.177017026901245,0.4311,8.267714262008667
31,1.7459874760150909,0.50994,3301.0466701984406,2.129594888114929,0.4416,8.221927404403687
32,1.5703750361537934,0.54938,3405.281107902527,2.1572379212379458,0.4494,8.183743953704834
33,1.4190704181098939,0.5869,3509.441294193268,2.1499785930633544,0.4562,8.218480825424194
34,1.267562610554695,0.62274,3613.8727140426636,2.2530779415130615,0.4523,8.248838424682617
35,1.1207435402488708,0.66088,3718.0180258750916,2.329523155975342,0.4491,8.424194574356079
36,1.6046330590343476,0.5379,3822.6069989204407,2.254562757873535,0.4242,8.423699378967285
37,1.5495431125545502,0.55316,3927.3730199337006,2.257817634010315,0.4374,8.21330714225769
38,1.3968337663841248,0.58976,4031.75079870224,2.2566823625564574,0.4413,8.242830276489258
39,1.2481673969459535,0.62928,4136.341176986694,2.2641688532829285,0.4499,8.272084951400757
40,1.1071579958224296,0.66716,4240.7490820884705,2.4354603466033935,0.4349,8.403696537017822
41,0.975026398601532,0.69774,4345.51584815979,2.461726015949249,0.4588,8.429754495620728
42,0.8645800985145569,0.73076,4450.394461154938,2.609208167076111,0.4437,8.43130111694336
43,0.7711589144039154,0.75708,4555.007959842682,2.74817153673172,0.4432,8.195416688919067
44,0.6896723355770111,0.78194,4659.346400022507,2.8138527278900147,0.4517,8.56249475479126
45,0.6183127927327156,0.80062,4764.063005447388,2.929223150062561,0.4503,8.40322232246399
46,0.5729991383397579,0.8142,4868.809774160385,2.8877657791137694,0.4544,8.39872932434082
47,0.5172836347532273,0.83198,4973.5439302921295,2.9616587567329407,0.4565,8.199814558029175
48,0.4736787733209133,0.84468,5078.218792915344,3.1846462842941285,0.4424,8.415963411331177
49,0.43854982834994793,0.85784,5182.982860565186,3.1677113332748412,0.45,8.178501605987549
50,0.4000621287843585,0.86842,5287.318869352341,3.304639189338684,0.4439,8.184576988220215
51,0.37766731788247826,0.87694,5391.670260667801,3.3207376918792724,0.4477,8.288013458251953
52,0.35297986261934045,0.88516,5496.417504787445,3.3944376006126404,0.4508,8.246711254119873
53,0.3286564231096208,0.89272,5601.109714984894,3.466786217021942,0.4501,8.190710544586182
54,0.31091865996330975,0.89778,5705.759674787521,3.5763199332237243,0.4431,8.413594722747803
55,0.29107101307541133,0.90512,5810.63142490387,3.48615131187439,0.4541,8.409466743469238
56,0.27466428216278554,0.91012,5915.478243350983,3.5082225338935853,0.4609,8.422672033309937
57,0.26357751862950624,0.91322,6020.523787021637,3.6026209760665893,0.4465,8.206909418106079
58,0.2509375653838366,0.91762,6125.414072275162,3.597981950092316,0.4571,8.266242504119873
59,0.2425953997208178,0.9195,6230.006765842438,3.7665441338539125,0.446,8.394061088562012
60,0.23784063905134797,0.92236,6334.252967119217,3.7928725529193876,0.4502,8.457327127456665
61,0.21665349587555974,0.9291,6439.147539138794,3.807511895608902,0.4557,8.226043462753296
62,0.21012246986467392,0.93032,6543.526218175888,3.7803791342020037,0.4533,8.19054913520813
63,0.2033467036310211,0.93414,6647.485786914825,3.8526824195861815,0.4512,8.243392944335938
64,0.19309444227285683,0.93712,6751.764370203018,3.882879985523224,0.461,8.394999742507935
65,0.18811862153865397,0.9374,6856.3191010952,3.9235293367385866,0.4545,8.421057224273682
66,0.18184487568000332,0.93952,6960.902890920639,3.9767271403312683,0.4571,8.405928373336792
67,0.1765226890367456,0.94202,7065.469920873642,4.034875494194031,0.4538,8.243225336074829
68,0.1720803201602772,0.9436,7169.785688877106,3.9961965989112853,0.4571,8.213210105895996
69,0.16457972018713132,0.94692,7274.136161804199,4.029178543663025,0.4542,8.211214303970337
70,0.1594048408029042,0.94858,7377.941961526871,3.942208912754059,0.4597,8.226752281188965
71,0.15703473133493215,0.95006,7482.360885620117,4.084366302585602,0.4495,8.193729639053345
72,0.14687638288147747,0.9512,7586.638579130173,4.2043546228408815,0.4586,8.412635326385498
73,0.14686971775777638,0.95148,7690.933461666107,4.120720104217529,0.4645,8.248770475387573
74,0.14132442394603043,0.95402,7795.223172903061,4.122977837467194,0.4584,8.237536191940308
75,0.1392571525168419,0.95402,7899.585070610046,4.260160757827759,0.4509,8.427254915237427
76,0.5870076943838596,0.81936,8004.301915884018,3.2228977833747865,0.4253,8.427063465118408
77,0.6231991405379772,0.80388,8108.921674251556,2.967896093940735,0.4338,8.227446556091309
78,0.5887006665968895,0.8157,8213.025544643402,3.1586201208114626,0.4392,8.187984704971313
79,0.5352014485496283,0.82984,8317.533846616745,3.20316552028656,0.4432,8.203825235366821
80,0.4925379988890886,0.84326,8421.726497888565,3.3736965739250184,0.4433,8.177486419677734
81,0.46974996782779693,0.84998,8526.102682352066,3.182666773033142,0.4513,8.186699867248535
82,0.4380950086966157,0.8589,8630.488001823425,3.505354708480835,0.4282,8.231751203536987
83,0.4129425701674819,0.86844,8735.027648925781,3.385416170883179,0.4433,8.181778907775879
84,0.38560819515138867,0.87686,8839.50827407837,3.393130519580841,0.4374,8.25536584854126
85,0.37161482744544744,0.8803,8943.968791484833,3.5850143869400024,0.4377,8.184231281280518
86,0.34983949502661826,0.88782,9048.430261850357,3.5363034836769103,0.4447,8.243946552276611
87,0.3316246027518809,0.89212,9153.155419826508,3.7504629017829894,0.4483,8.236073017120361
88,0.31460750645287333,0.89646,9257.403956413269,3.555838715171814,0.4468,8.218244075775146
89,0.3030889159524441,0.9026,9361.881073951721,3.7059193296432493,0.4469,8.397304773330688
90,0.2859943247126043,0.909,9466.456374406815,3.8250997663497923,0.4487,8.205766201019287
91,0.27516041075102987,0.91178,9571.154110193253,3.8475847270965575,0.4415,8.192322492599487
92,0.263289540912807,0.91592,9675.321271657944,3.9813697686195373,0.4529,8.221801280975342
93,0.25487475301390516,0.91918,9779.56668305397,3.891755237197876,0.4536,8.228501081466675
94,0.24761759566290303,0.92126,9884.063568592072,4.06679415807724,0.4361,8.225752353668213
95,0.2373432001781836,0.92408,9988.61074090004,4.107096630191803,0.4429,8.185174942016602
96,0.2268037764584273,0.9271,10092.819138765335,4.18345683631897,0.4424,8.243944883346558
97,0.22425979978162797,0.92806,10197.33146238327,4.104744200134277,0.4581,8.237035989761353
98,0.21834460156843066,0.92954,10301.75482225418,4.258598406028748,0.4479,8.228537797927856
99,0.21235902180334554,0.93236,10405.971997737885,4.211008498859406,0.452,8.166114330291748
----------------------------------------------------------------------------------------------------
0,4.251567222976685,0.07524,94.07021570205688,3.7721779373168944,0.122,8.219399452209473
1,3.5597693828582764,0.15458,196.58975100517273,3.3796084716796875,0.1852,8.209706544876099
2,3.185282750282288,0.22066,299.2021117210388,3.0822418699264524,0.2414,8.211960077285767
3,2.902103852348328,0.2712,401.4724164009094,2.8726425426483155,0.2793,8.193988800048828
4,2.6552873642349244,0.32,504.03930377960205,2.692882274055481,0.317,8.219257116317749
5,2.4626134412002565,0.35814,606.2222657203674,2.5987154052734374,0.3372,8.221313714981079
6,2.2931738858032227,0.39324,708.78307056427,2.4873996467590334,0.3567,8.199958086013794
7,2.1346835560035706,0.4244,811.3484015464783,2.4109901643753053,0.3723,8.196033954620361
8,1.9840391926002503,0.46122,914.5373933315277,2.351222773361206,0.3955,8.21877646446228
9,1.8244388267326355,0.49662,1017.7185709476471,2.4075206470489503,0.3854,8.219313144683838
10,1.682506665058136,0.5278,1120.9052782058716,2.375161212348938,0.4005,8.212969303131104
11,1.5381087219142915,0.56514,1224.0566098690033,2.412545236110687,0.4004,8.271255254745483
12,1.3929531781196594,0.6018,1327.790560245514,2.4123108448028563,0.405,8.204193353652954
13,1.2448336619853972,0.64,1431.4774508476257,2.510238564300537,0.4051,8.24690580368042
14,1.1227989857387544,0.67192,1534.9866697788239,2.544576517009735,0.4077,8.242398023605347
15,0.9955635154151916,0.7056,1638.5084314346313,2.6257490732192994,0.3956,8.200364112854004
16,0.8898277383327484,0.73556,1742.4854531288147,2.69509772233963,0.4062,8.241600751876831
17,0.7894999932909011,0.76088,1846.4984695911407,2.7721094303131104,0.3964,8.246297359466553
18,0.7025692310857773,0.78976,1950.590359210968,2.8464165848731993,0.3941,8.209618091583252
19,0.6239934092283249,0.81136,2054.3647844791412,2.969301903152466,0.391,8.198109865188599
20,0.568215540485382,0.82732,2158.1256659030914,3.017244354724884,0.395,8.261598587036133
21,0.5172888605344296,0.84336,2262.289678812027,3.046387355518341,0.3959,8.224340200424194
22,0.4654460776734352,0.8575,2366.37025475502,3.125425175857544,0.3946,8.252928972244263
23,0.432570947034359,0.86642,2470.342581987381,3.202823330307007,0.3957,8.207813501358032
24,0.40636575607061387,0.87432,2574.6091322898865,3.274027559661865,0.3946,8.241201639175415
25,0.38164262119174003,0.88208,2678.925172328949,3.3262909640312195,0.395,8.22944688796997
26,2.9608663544273375,0.26136,2783.1752920150757,2.752875562095642,0.2972,8.21737003326416
27,2.6809527291107176,0.30634,2887.707584619522,2.611637055969238,0.3211,8.385311603546143
28,2.3856503408813476,0.36788,2992.397205352783,2.4220774251937867,0.369,8.398627042770386
29,2.1547308349990844,0.41468,3096.7664425373077,2.2037341945648192,0.409,8.190556049346924
30,1.966288191204071,0.45916,3201.2230575084686,2.1917809571266176,0.4246,8.268115520477295
31,1.7938941350364686,0.49746,3305.677414417267,2.1501686330795287,0.444,8.239002227783203
32,1.6231136668205262,0.54026,3410.090528488159,2.1679205748558044,0.4354,8.202223300933838
33,1.479482849740982,0.57104,3514.5539977550507,2.133725795650482,0.4497,8.405730724334717
34,1.3286445669269562,0.60988,3618.9260325431824,2.138975958919525,0.462,8.401849269866943
35,1.1925164984178542,0.64426,3723.188294649124,2.1901559831619264,0.4665,8.21826171875
36,1.6636193561649322,0.52548,3827.828497171402,2.1815786808013917,0.4369,8.408403158187866
37,1.5921399825286866,0.54352,3932.367123603821,2.2166755118370056,0.4402,8.435521364212036
38,1.446972979516983,0.57822,4037.114056825638,2.311039483356476,0.4286,8.404786348342896
39,1.3077296469831468,0.61362,4141.911330699921,2.2053982285499574,0.4562,8.244278192520142
40,1.1617226318597793,0.64978,4246.26499247551,2.2681126633644104,0.4552,8.228132009506226
41,1.0349316710615157,0.68508,4350.8965928554535,2.369898472118378,0.4536,8.242467641830444
42,0.9210670825719833,0.71472,4455.755439996719,2.4481825413703917,0.4599,8.276331186294556
43,0.8250016477894783,0.74052,4560.162681102753,2.517652525806427,0.457,8.2060067653656
44,0.740034411342144,0.7662,4664.738415002823,2.604937654876709,0.4602,8.236861228942871
45,0.6701816544234752,0.78594,4769.31138086319,2.7393910280227662,0.4538,8.213824033737183
46,0.606102248724699,0.80494,4874.113134860992,2.793394469642639,0.4557,8.234572172164917
47,0.5516717953753472,0.82076,4978.650678157806,2.992681033039093,0.4461,8.181070804595947
48,0.5082027931654454,0.8346,5082.947491168976,2.8687695947647094,0.4593,8.182590007781982
49,0.46202392061471936,0.84814,5187.230040073395,3.049217079257965,0.4581,8.197295427322388
50,0.4300306118124723,0.85986,5292.029034376144,3.1170121875286103,0.4526,8.413267135620117
51,0.4061399400687218,0.86708,5396.862695932388,3.1820006439208983,0.4545,8.210790872573853
52,0.3736318898329139,0.8762,5501.670897483826,3.2623484641075136,0.4629,8.216042280197144
53,0.3561297675615549,0.88346,5606.255969047546,3.337330991363525,0.4537,8.20911717414856
54,0.32886201310098173,0.89276,5710.7820863723755,3.3978488119125365,0.4517,8.42365312576294
55,0.31154008788317444,0.89846,5815.512441158295,3.3629940839767456,0.4584,8.212773561477661
56,0.300175909229517,0.90204,5919.526079893112,3.5023870104789734,0.4516,8.173370122909546
57,0.2807001312251389,0.90704,6024.112905502319,3.4074741971969607,0.4584,8.215725660324097
58,0.26589106410771607,0.91316,6128.748193264008,3.473532055091858,0.4615,8.241469144821167
59,0.2536433155031502,0.91686,6233.396960735321,3.6405680342674254,0.4486,8.330005168914795
60,0.24188050033189357,0.92104,6338.051129817963,3.7862072532653808,0.4456,8.245282649993896
61,0.22925320804722607,0.926,6442.413575172424,3.740126986217499,0.4501,8.4309663772583
62,0.22366632488429547,0.92662,6547.168776988983,3.758529612636566,0.4592,8.221218585968018
63,0.21148216623805463,0.92984,6651.521457433701,3.7670019444465637,0.4545,8.397455215454102
64,0.2069253681728244,0.93254,6756.195046663284,3.7996888741493224,0.4573,8.223297119140625
65,0.20491515670917929,0.93218,6861.128321647644,3.748570147895813,0.4561,8.225911855697632
66,0.1908094392244704,0.93732,6965.790393590927,3.7793769145965577,0.4623,8.242911577224731
67,0.1831286656318605,0.93932,7070.463973522186,3.7990364314079286,0.4575,8.243199825286865
68,0.17631144701503218,0.94118,7175.126713037491,3.9032347319602967,0.4622,8.2385413646698
69,0.1732012839142792,0.94394,7279.753155708313,3.9066018126487734,0.4627,8.429940223693848
70,0.16831091243249363,0.94424,7384.587910890579,3.9650290601730345,0.4601,8.230973958969116
71,0.1640314490863867,0.94598,7489.175307035446,3.9650004388809204,0.4561,8.189573526382446
72,0.1528092458517663,0.94916,7593.661568880081,4.105784305286408,0.4593,8.441290140151978
73,0.15256891955474391,0.94944,7698.521209955215,4.047070677185059,0.4601,8.240165710449219
